exx,exy,exz,eyz,eyy,ezz,is_direct
-0.0626441407255885,-0.0225877769907373,0.0292194776668086,0.0660709456211474,0.0567009972288739,0.0884189297161742,False
-0.0245933969064494,0.0534835462265509,0.0098894081060635,0.077365722129555,-0.0360542014705012,0.0115716239624567,False
-0.071769412171358,0.0045823011913565,0.0349968858685643,-0.0947041911837108,0.0450785492078296,0.0042355446779045,False
-0.0283881029571245,0.0109819282593493,-0.0633701441253781,0.0746987786224706,0.0053783768987109,-0.0052968947950503,False
0.0024140659964226,0.0772960114513425,0.0643718688563311,0.0350863916828785,-0.038368942199241,0.0318095093088491,True
-0.0472508154316939,0.0046990558879939,-0.026069415193965,0.0926042041852386,0.0605754583578425,0.0343228130133058,False
-0.0720520803738421,-0.0292724951266218,-0.0160005914896485,-0.017081281675484,0.0048382593740682,-0.0566451139469417,False
-0.0742435829203888,-0.0314923212456076,0.0043897750414749,0.0895446066714982,-0.0460291842681846,-0.0890638262504194,False
0.0404001237474026,0.0810804697351154,-0.0108973349988745,-0.0658274810167016,-0.0642810275938173,0.0304445264807131,True
0.0022644545504267,0.0489249558231859,-0.0951933342299397,0.0460101980012682,0.0718060932248405,0.0084370838288737,False
0.0964471040712319,-0.0671902083428616,-0.0269062945865106,-0.0257635412985905,0.038745080374919,0.0184412193917062,False
-0.0835326700635105,-0.018166514616948,0.0589375162123159,-0.0138293018017271,0.0742477792841357,0.031663205830507,False
-0.0009283210935455,0.0724900531639955,-0.0366440801719469,0.0202793104181563,0.0339763807348804,0.0340122829501941,False
-0.0435402148469177,0.0960513532294129,0.0079188894420587,-0.0100837462225703,-0.0740446167483795,0.0520895281689111,False
0.0070613433963421,0.0428789054008183,0.0606820081197825,-0.0136241032948096,-0.0868043960763806,-0.026854966112053,False
-0.0933715567960126,-0.0152206323985033,-0.0411265729678262,0.031767874449066,0.0838801510142867,-0.0162320297485082,False
0.0312242570611894,0.0676036317114075,-0.0105175484616446,0.0607722745974541,0.0963793768916637,-0.0607728585325455,False
-0.0546172274896214,0.0054939677722171,0.0099135897525341,-0.0812993468571552,0.0584311020416633,-0.0344354702772609,False
0.0374612321711178,-0.0218800468415744,0.0041954258434234,-0.0872475951857182,0.0969318212758497,0.0291719933822779,False
0.0491000593488096,0.0654604728828208,-0.0103588906390061,-0.0079292718823586,-0.0499727098238932,-0.086186176204457,False
0.0391846856102888,0.0494380908123029,-0.0328977145308388,0.0636146655229216,0.024113543828195,-0.0190763246050225,False
0.0045719019067944,-0.0132895459408579,0.0407162614881583,-0.0079134546666225,-0.0741364135738264,0.0602486822778171,False
0.0663479819628894,0.0250183199145898,0.0015896247122139,-0.0893878786482796,-0.0172092558243753,0.0311753058075764,False
0.0796143650704777,-0.0830024607338448,0.0079417277189596,0.0835289564526843,-0.0387237002181554,0.0071005422102568,True
-0.0043208074589213,0.0546815462144917,-0.037472984958117,0.0488386094520159,0.0677984175256614,0.0504180926508622,False
0.0501535472904425,0.081941058321669,-0.0028988972054142,0.0571808890783154,-0.0027750476597127,0.0675755869706384,True
0.0070790327040223,0.0958991335067211,-0.0062564078461705,0.0433070007257961,0.0743113790663627,-0.0145340173695913,False
0.0196774818153649,-0.0719428988893679,-0.070241538824048,-0.0181600487269628,0.0576731462567847,0.0635336221348251,True
-0.0499434837017675,0.0440503682331308,0.0762186832630501,-0.0075737908337791,0.0240855717169931,0.0708649834837099,False
-0.0356071690507552,-0.0272798438710247,-0.0123836108338009,-0.0774342227661088,0.0261411404166604,-0.0929519328232461,False
0.0566254717292196,0.0178555318890827,0.0700143487737411,0.0015816465171189,-0.0031786103081452,0.091638213913405,False
-0.094852289929479,0.026491687070801,-0.0099939824944199,-0.0242303978079348,-0.060247172160669,-0.0249617386125403,False
0.0706469631832197,-0.021878340303761,0.0139594284743908,-0.0179112246415634,0.0129943529032252,0.0056849281227214,False
0.0400071561686394,-0.0216842409384709,0.0791562128703345,0.0187344619125609,-0.0855452601633337,-0.0445392567722845,False
-0.0223275338402633,-0.0347078518704987,-0.0917069184615,0.0032409484550796,-0.009520016214468,-0.0433495258468622,False
0.0549447613339787,-0.0275327871979951,-0.068245373864677,-0.0281416446953039,-0.0231190349748858,-0.0391575128064572,False
0.0051585687244698,-0.026707491984652,-0.0258768480724764,-0.0681082837347871,0.0978635746022379,-0.07234610270131,False
-0.081072407877148,0.0534573401199891,0.0403368104959635,-0.0123311091082077,0.074353919892747,0.0358274856749148,False
-0.0258604705640948,0.0826768665183689,0.029300393400802,-0.0360661843172611,0.0671560736148976,0.0189891616010014,False
-0.0907135408268726,-0.0152707128791356,-0.0568707229257121,-0.0052611500606679,-0.0506047102239618,-0.0584742764595094,False
-0.0629293091715448,0.0417413410683008,0.0751229106023371,-0.0406237053236337,-0.0757289473434468,-0.0026293835000497,False
0.0439300880898061,0.0064722592889867,-0.0194839082640138,-0.0964686718849621,-0.0486566470448456,0.0412854948140151,False
0.079736049973851,0.0232434110357052,0.0157622929950404,-0.0198756816635106,-0.0928266978629807,-0.0128513572881326,False
0.0307750402467025,0.0285411561420994,-0.0272548293010691,-0.0575797746299527,-0.030189789433986,0.0917430781437874,False
0.0059668643272159,-0.0103096912117356,-0.0137919650490522,0.0415610300245723,0.0759033534472971,-0.0159308755281046,False
-0.0506567954506931,0.0734630863080088,-0.0767561193556018,0.0287772369266815,0.0589792017572275,-0.0253094830468206,False
-0.0225231715277799,-0.0401223096005095,-0.0584362964071329,-0.0868241561111569,-0.0342370244283182,0.0320876487116764,False
0.002963607275171,0.0447021436994055,-0.068324211857166,-0.0606437990138045,-0.0604258770587367,0.0015237179405777,True
-0.004215547010447,0.0554199549228936,0.0188621026322638,-0.0706604630914894,-0.011561035100699,0.0720659157396963,False
-0.0430188866493093,0.0383360849439873,0.0522248335678775,-0.0169976194810137,0.0801567929076329,-0.0647726457378351,False
0.0895078850791185,0.0588759077689516,-0.0225619884649904,0.0755372775647301,0.0446443178722373,-0.0032418703061299,False
-0.0293721750443393,0.0726068730516552,-0.0052751037370367,-0.0293701890067135,0.0634513660027279,-0.0875889579335419,False
-0.0807532137471328,-0.0539763322435628,-0.0715840647728791,-0.0026059852770834,0.0362213952062228,-0.0141541475108141,False
-0.0662567844615089,-0.0672532648837084,-0.0045995215573829,-0.0147199984756762,0.0687196306280371,0.0180368636191408,False
0.0172312530650505,0.0108989509241746,-0.0803745007637804,0.0345843681890726,-0.0343924620057121,0.0130853932948014,False
0.0066271417244373,0.0592365850083209,0.0041608303849226,-0.0434690884397512,-0.0264102521395881,0.0210652721099807,False
-0.0416113292186898,0.0506632850142302,0.0768146572463873,0.0056142825931423,-0.0657073130617704,-0.0065703302976572,False
0.0176108033938514,-0.067358671950544,-0.0087936279456545,0.0256858146769367,-0.0536488118374227,0.0249038589125821,False
0.0080044174645682,-0.0047792111083506,-0.0524570323786149,-0.0053045737301129,-0.0599067966940666,-0.0661493089092632,False
0.0304513837574756,-0.0851571677482094,0.0658460322777617,0.0330335810019024,-0.0483794952984628,0.0087318216775852,False
-0.0276080343543917,-0.0551934824717192,-0.0611388607250252,0.0656312341617035,-0.0164074075597055,0.0091832363332933,True
0.0409945197720991,-0.0617576040443296,-0.0347223525223712,0.0420166575266709,0.0661803735174697,-0.0183738581862303,True
0.088740891724207,0.0469110008356836,0.0223227488599696,-0.0091169049419524,0.0973555645136371,-0.0340413301856811,False
-0.004352885511437,-0.0795915393135315,0.0297137016359901,-0.0503023600188284,-0.0706355352045524,-0.0571394467884664,False
-0.0148696548230932,-0.0102644270955144,0.0113204735597761,0.0007497514156716,-0.0617253700259653,-9.226717144530938e-05,False
-0.0278162259997083,-0.0351782697089965,0.054862189865474,-0.0686094547577553,-0.0360459490512709,0.0675795804317838,True
0.0405307891745486,-0.0734767146490827,0.0682394297757057,0.0023415471853265,0.0249182891104781,-0.0635649117325478,False
0.0592481902035377,0.0350170829861024,0.0289957527852864,0.0635604695179436,-0.0346594054591348,-0.0778102192212926,True
-0.0457378681371249,-0.0468030985573506,-0.0343538958233978,-0.0552698076408159,-0.0821636648217655,-0.0059326544731759,False
0.0379230212861876,0.025633749594835,0.0201740514069491,-0.0428042649604798,-0.0217490766118646,-0.01316332424127,False
-0.0024896402722303,0.0902128461462083,-0.0289733358298944,-0.0145310886051052,-0.0099454582348222,-0.0779807123969286,False
0.0105102614589413,-0.0824632450114384,0.0252682805680291,-0.039669596424989,-0.0214711264084894,0.0161093181599162,True
-0.0240324494839565,-0.0548613975862342,-0.0290482804835637,-0.0497002037691413,0.040387824190887,-0.0283059953973627,False
-0.0952687250066243,-0.0843416776057667,0.0550897139567599,-0.0090748035616067,-0.004799952187474,-0.0179610937840676,True
-0.0205559671734193,-0.0564804506003736,-0.0266463117856062,-0.020348823024369,-0.075122004712473,-0.0584542876934492,False
0.0003372126927127,-0.0402570754698786,-0.0034208106167777,-0.0599670752352848,0.0537240145450038,0.0904458503063961,False
-0.0005118877295955,-0.0178130650181701,-0.0931647665403845,0.0110446547311654,0.0161927888173301,0.0835776320979212,False
-0.0072858021444996,-0.0872349288040196,-0.0274472514668993,-0.0605102910043015,-0.013795698424816,0.0249788314527264,False
0.0869981829952276,-0.0651532517174908,0.0596605368618209,0.0247144146693069,-0.0334616842203082,-0.0452363796126751,False
0.0245390861263946,0.0196174454380837,-0.090521499474052,0.0417238562039183,-0.0256153862862561,-0.0271519639325955,False
-0.0780095780521104,-0.021853598260273,0.0834868147353625,-0.0408803986631809,-0.055188824278477,0.055571025546637,False
0.0169778070382405,0.0313702262916268,0.040381817338897,-0.0460103361610938,-0.0387426708821816,-0.0555778121628438,False
-0.0771406720746175,0.0435966334779982,-0.0234536423756988,0.0979693815256325,0.0163429865879378,0.0150896793131834,False
0.0061455362356832,0.0264932054552582,0.0258942028873396,0.0954561336585823,0.0980421148035985,-0.0933929490442143,False
0.018489021822884,0.0393125376233473,0.027687772601374,-0.0808502140761663,0.0283004344854428,-0.0508322134873565,False
-0.0320273953650719,-0.0289193064694078,-0.0088214157188081,0.0825634955205609,0.0717732411612222,0.0442084964188944,False
-0.0906220776524775,-0.0072663262355342,0.036537812272224,0.0516000837218858,-0.0682125107733092,-0.0936792380127879,False
0.0082972896322156,0.0837097754555461,-0.0288489179389805,-0.0290940133632627,0.0841838275819648,-0.0405247426350259,False
0.0774816340235576,-0.0494132921033762,0.0834819708877164,0.0066073638800903,0.0190000361050916,0.0560888755759411,True
-0.0995927628237562,-0.0637058920696765,-0.0216339931917321,0.0165465430901555,0.081323976188976,-0.0423835501008343,False
0.0362024341109481,0.0404085194504073,-0.0407700012171971,-0.0506522396685765,0.0141653459093381,0.0602485111217727,True
0.0266531355924388,0.0970669963489091,0.0586974344223132,-0.0240289778502466,-0.0769182835267446,-0.0217870157517722,False
0.0650580948574998,0.018499775272665,0.0191826366942483,-0.0369176433631724,-0.0324700204041714,0.0816476483875638,False
0.0064986954066791,0.0612330461082723,0.0130731879022484,0.0067649638108504,0.0211146239035941,0.0344455635477428,False
-0.0002353906052778,-0.0607984238598181,-0.0295811972363721,-0.075081026828506,0.0156246515601587,-0.0133161423677319,False
0.0530086320844535,0.0585872582595142,0.0313630347574822,-0.0063436445988227,-0.0399135357318607,-0.0929471509864952,False
0.0082900270937406,-0.0696895432346902,-0.015725413876094,-0.0790441393747191,-0.0544383493394246,-0.0126421143377707,False
-0.0009238935179482,-0.0187128740922485,0.0567757938522103,-0.0878708613833044,0.002901431548622,-0.086090852093519,True
0.0918772470638156,0.0235443125297119,-0.0365299033637597,0.0766826650715098,-0.0594822186446695,-0.0633339369846356,False
-0.077958331664704,0.0843807342488356,0.0581754857100955,-0.0578263872303475,-0.0059595986226735,0.0044989894612648,False
-0.0073193014762289,-0.0529861729168666,0.0340853539725084,-0.0021931895580295,0.0209836804701602,0.0158440615805808,False
-0.074376113246912,0.0346699928457042,-0.0184397995522436,-0.0281092126357574,-0.0790461050585744,-0.0448707189414075,False
-0.0832288791146399,-0.0541191455298559,-0.0167271368701288,0.0095588746196451,0.0327071367938801,-0.0291960726979115,False
-0.0842550838007008,-0.0439829926635664,0.0539805503112443,-0.0851589748355294,-0.0015864223916184,-0.033042265584833,False
-0.0386217322678445,0.0352462089300325,0.0410210368038723,0.0365797816232915,-0.0751554249857796,0.0181749853549938,False
0.0056078576950463,0.0161265186607918,0.06596922526148,-0.0336277103042395,0.0524826182873517,-0.0007075981722334,False
-0.0355396530125461,0.0222606774341856,0.0304549861433862,-0.033730844283309,0.09093657335205,-0.0113978269325597,False
-0.025016647109798,0.0308931901224971,0.0684456012792103,0.0456390963401222,0.0091659534316862,0.0317486595511131,True
-0.0182295147583736,0.0241306980572128,-0.0777792511126095,0.0164830824735756,0.0992965725453068,-0.0540197364353992,False
-0.0842481148030405,-0.0922120287151687,0.0243924380265975,0.0135330044509972,-0.0101912920480736,-0.0805073051172473,False
-0.0723931533721075,0.0652974354392722,0.0167284773062726,-0.0795273563427667,-0.0557599396330478,-0.0174650667264456,False
-0.0182428135217542,0.0178433375558656,0.0604502321769933,-0.0312967647275302,0.0523298213994942,-0.0295656329325087,False
0.0312819159031844,0.0729765193334995,-0.0446550131634047,0.0140697406432371,-0.0012733294438527,0.0040182654329746,False
0.0283681475552963,-0.0471730926774267,0.009077716197352,0.0511186464533352,-0.0387713132298223,-0.0325681861946371,False
-0.0059163001827117,0.0687880805961947,0.0158457562270642,0.0171072321899604,0.075978871127445,0.0636204198393591,False
-0.0125038028884515,-0.0592670304212306,-0.0765035478407641,-0.0298235155930921,0.0389203812116459,-0.0530892154222483,False
-0.0338712503026247,-0.0847417760323058,0.0227723303995025,0.0571802312163508,0.0312866448551011,0.0434844781317484,False
0.0832280442203282,0.0414747306170761,-0.0034656142456621,0.0944360883691969,0.0857879032059984,0.0289057222741892,True
0.039680444163556,0.0723722915049333,0.0549046372012595,-0.0391830785637566,-0.0851088014745369,-0.0056669101160919,False
-0.0118832535408057,-0.0167324885843283,-0.0646306969262285,0.0899242414570724,-0.0072551243649708,-0.0151087768625905,True
-0.014607995834511,-0.0738163977219703,0.002599405912177,0.0038847261411023,-0.0002057770588206,0.0900327005478683,False
-0.0709187380899051,0.0120422001559131,0.0558280909121986,0.0074318676003651,0.0148374034147599,-0.0792081810830623,False
-0.0526910439309632,0.025830374005661,0.0389893450666594,0.0912907626001707,0.085869108876974,-0.0376038096050951,False
0.0769122996333798,-0.0609607597801101,-0.0365207180284424,-0.039248363457699,0.0264060868761663,0.0750798491402401,False
0.0237475364652242,0.0628940255486321,0.0047622598843369,0.0898010393665816,0.0250228421739565,-0.062440473007816,True
-0.023435962338979,0.065549018970306,0.0335665402188772,-0.0346952679257786,-0.0350738582402223,0.0295793747076382,False
0.0024343563926037,0.0062001806483496,0.0692467369053436,-0.0120799233818915,0.0155968478065741,0.0472980927380638,False
0.068791792464422,0.0381124844663576,-0.0140882016268251,0.0596838183546484,-0.0056216738258292,0.0345364767708597,False
-0.0025602527217967,0.0655653758752361,0.0135539222190184,-0.0286094565877745,0.0338912174231526,-0.0788444560258797,False
-0.0932970048391803,-0.0698893565813353,-0.013886535364028,0.0331162825874528,-0.0599470534546853,0.0966526168525548,False
-0.0609029312878881,0.0640093832812511,0.0109805220940346,-0.0392619190473719,0.079205632664904,-0.0495288779477903,False
-0.0156490229995371,0.0778138370231144,-0.0151404151560163,-0.0569472514683533,-0.0686074827247884,-0.0313404014475412,False
-0.0265935700973567,0.0904415872091724,-0.0499248900824297,-0.0005782290797927,-0.0844899450406971,0.0011570500716315,False
-0.0956531359712779,-0.0226281726499269,0.0146149900350888,0.0159155018223411,0.0038972690029869,-0.0475408380503447,False
0.0016252395962517,-0.0115653759107661,-0.0171509719715511,0.0814740184772716,0.072256250252952,-0.0690555152782945,False
-0.015757154568041,0.0686747745024246,-0.0212121225827939,0.0605305238478422,0.0264706816756967,-0.0205133272962237,False
0.0232881950914249,0.0256377292974653,0.0623842171332402,-0.0532599564884658,-0.030046154415483,0.0700112988899528,False
0.0150290863713109,-0.0967854883981019,0.0401320856374267,0.0193738213430329,0.029580469718363,-0.0546041653647703,False
-0.015398574339193,-0.055865434889842,0.0573161864423064,-0.0340454300939152,0.0532967991145202,-0.0490176883602404,True
-0.0210108318122048,0.0775980607259595,-0.0501473027228945,-0.0369315055541379,0.0504288484604769,-0.0465487166864117,True
0.0020392177702297,0.0049511530699628,-0.0734281640570505,0.0264417104742202,-0.0602522702063828,0.0826575635014091,False
-0.0481105604717885,0.0284385194766211,-0.0293139539610961,0.0430467026927121,0.068931496555964,-0.0499967165233303,False
-0.0797901840032037,0.0276669173850947,-0.06322668199844,0.006562562491391,-0.0616334724874537,-0.0091656317567984,False
0.0539959362446968,0.0097675666107307,0.0094911857475559,-0.0450226984457289,-0.0683906386201142,-0.0047331971895598,False
-0.0058294133002952,0.0864568829124626,-0.015011463222843,0.0475104345320068,0.068420267643508,-0.0652338210936817,False
-0.0257675138890125,0.0101264122130786,-0.0292374486862046,0.0613027314934601,0.067747227742012,0.0610253250755072,False
-0.0317254415356442,-0.0775794185499284,0.0403691107751658,0.0486715324927254,0.0533183190034022,-0.0567397431017818,False
-0.0450268526253606,-0.0209992156545863,0.0738427138728783,-0.0366381788416983,0.0962197709285833,0.0382149565709913,True
0.0066336192155026,-0.0301915908341503,0.0608603753461104,-0.0486969051376757,0.0597868358034773,-0.0433625202318374,True
-0.0525589237803108,-0.0698035412795476,0.0007430239124603,0.0331293595524254,-0.0144760885900229,-0.0178428944854916,False
0.0206789305081644,0.0169332074232091,-0.0036741084582972,-0.0425936056923972,-0.0888812973555223,-0.0461598975502906,False
0.0389010590394898,0.0585686045393835,0.0112575765863759,-0.0207716764581454,0.0181313370670609,0.0690876224903709,False
0.0538265446836799,0.0760434257757221,0.0896208930438736,-0.0354768731492338,-0.0062114696734789,-0.0072067643247274,False
0.0880922277817204,-0.0205724523327569,0.0608928499291555,0.0112122050183001,0.096523067509542,0.0130092961013902,False
0.023113578265706,-0.0452428851119559,0.0872477836019961,0.0794885158190614,0.0108247809377764,0.0065580048948266,False
0.0915928221814768,-0.0852855049847054,-0.0009955495435521,0.0280261211009507,0.031405996901438,0.0390942494959321,False
0.0050963547878495,-0.031278835627016,0.0387101646426281,-0.0088824363242123,-0.0935083224485948,-0.0435882067231917,False
-0.0968177773695679,0.0731775793477761,-0.0202973074258631,-0.0587553030714326,0.0090704218076945,0.0859956200388407,False
0.0162709417897892,-0.065493696703091,0.0294155242871939,0.043527393674644,0.068918816645768,-0.0255208244433571,False
-0.0255198875706367,-0.0238120715556015,0.0367400127559871,-0.0051141652606127,0.0503695110906885,0.0565200965101568,False
-0.0980997465741549,0.0551167314777895,0.0389592615243252,-0.0392286419749932,0.0001005914341596,-0.0686778408395669,False
-0.0057737722440865,-0.0750390936677884,0.0283526699097399,-0.0174017200563998,-0.000884741109769,0.0938973101531279,True
-0.0902711617156483,-0.0516666311111851,-0.0237826214937707,0.0448820588456989,-0.063648118263079,-0.0293177236616807,False
-0.029436085781113,-0.0777230153703622,-0.0526123802911547,-0.0147013985685375,-0.0823500239775989,-0.0977770293806168,False
-0.0138704043006436,0.0536248255810591,-0.0504820261436323,-0.0231666503173931,-0.0697008451142827,-0.081928432429832,False
0.096058024563355,-0.0075821070690857,0.0456528864365005,0.0937414523572729,-0.0794866281077074,-0.0034274859976613,False
0.059918250380454,-0.0437538672021559,-0.0188396006986391,0.0398120083203529,0.0220682336366929,0.0449585618242513,True
-0.0774139129759792,-0.029258633969138,0.0153562056290359,0.0107711023504123,0.0215500951182457,0.0151302071540646,False
-0.0405492866058675,-0.0085027772064768,-0.0553840055228502,-0.0977317544651974,0.0420794528799244,0.0437656957410629,False
-0.015423664239363,-0.0179544787419931,-0.0410667903268269,0.0138393495247467,-0.0736500892790149,-0.0604456488042988,False
0.0190610599862913,-0.05219188568997,-0.0093010251103513,0.0686622745553842,-0.0161060666147376,-0.0574813697404522,False
0.0410178733882227,0.0104573534488533,-0.0137369515782924,-0.0258291533281284,0.0289566042719182,-0.0895632796454549,False
-0.0474121430057294,0.0761240877653143,0.0421749242382699,0.0075921282221897,-0.0053327926357109,-0.0285048357683802,False
0.0361329161856308,0.0223460794591523,-0.0058508810495861,-0.0593022111121313,-0.0805772277957348,0.045618296147226,False
0.0306066446169041,0.0494875628468726,-0.0188098496036382,-0.0018923173822521,0.0415780948311352,-0.0175611715716315,False
0.0355227510518052,0.00408036495679,-0.0336331218101082,-0.0682841487772627,-0.0937607257382383,-0.0832641295186788,False
0.0281538293717409,0.0034113929947345,-0.0727767625919949,0.0256418977320581,0.0261394210725574,0.0712046151705125,False
0.0848867654788992,0.024401775862491,0.0407538802247781,-0.0815602692892383,-0.0781773235354943,-0.0036576108501401,False
0.0053838955133472,0.0860750070492515,-0.0532021926956927,0.0776749864142158,-0.0448226224962198,-0.011013047926117,False
-0.0608134336547594,0.0014555148796316,-0.0309170693265828,-0.0839993725843813,0.0273978762863134,-0.0380885780339267,False
0.0400216841474387,-0.0248303234462464,-0.0581660390743171,-0.0168894995785096,-0.020834024647586,0.0004065962350469,False
-0.0334394138637408,0.0896076870508453,0.0726570744489131,-0.0156790005367379,-0.0711922973568592,-0.0320467025915199,False
-0.0490027757383007,-0.0722176763784179,-0.0341071597417244,-0.0059788017722045,0.0128364094347349,-0.0377004507477977,False
-0.0365330686094841,0.0889450973986707,0.0586450827572247,0.0199289505597657,-0.0009838535461841,-0.0745673201817297,False
-0.0710605377423235,0.0367087364310905,0.0021061456338245,-0.052025858485308,-0.0539503506593353,0.0018076974846946,False
0.0645700311401722,0.0616845898866104,-0.0578461729534836,0.0011546122892667,0.0616344346604889,0.0046480130971872,True
-0.0926707358175531,-0.0897799793499158,-0.0113147501101469,0.0441221209890859,0.0793156557251489,0.0362367133930478,False
-0.0673792608417878,0.0665167437302506,-0.0463292765686254,0.0748782981773139,0.0013247032294121,-0.0440508447363095,False
0.0076405267825805,0.0492537012023133,-0.0184460840824059,-0.0934304004401909,0.0602027761217716,-0.0829564217814221,True
0.0014398083787776,0.0672640567217946,-0.0528704581468526,0.0370002466842718,-0.0342003066526551,-0.0190048446937849,False
-0.0965842511373915,-0.011967501383934,0.0181735183751042,-0.0416309071420487,0.0633937648342721,-0.0665306999304848,False
0.0648715902014524,-0.0401222608773463,-0.0851447849050453,-0.0397990495351764,-0.0643371209530496,-0.0130418979089785,False
0.0481821513777036,-0.0041055723083839,0.0784927525526826,0.0667131443779449,-0.0719836495991356,-0.0613358187525302,False
-0.039181758894571,0.0270491163349848,0.0452824556036329,0.041752368056017,-0.0400161180685405,-0.0436899532961236,False
-0.0533899083666075,0.0006191306120202,0.0054990939310597,-0.0021652673588489,0.0252183312435521,-0.0744459074076431,False
-0.0141889712344217,-0.0698475978389153,0.0687991819025562,-0.0413806507719076,-0.0298995346802346,-0.0624649094244975,True
-0.0348500976484636,-0.0647730447261641,0.0794343936849271,0.0222482085285432,-0.0303300596053023,0.0409852652509105,False
-0.0612995229380776,-0.0678505520278611,-0.0558546326141885,0.0384908594802856,0.0398357113661934,-0.0259930594770506,True
-0.0463716141363715,0.0543100956801966,-0.0732814347895332,0.0578766440655447,0.0398784304266703,-0.0262287106837283,False
-0.0496595745207128,0.0270317615064281,-0.0555680596759847,-0.0681928426743525,0.0120658115986271,-0.0858510821320928,False
-0.0847573955107385,-0.0586398024601046,-0.0095065173473018,0.0133660071924602,-0.0176861807949807,0.0479241462009643,False
0.0041223174426582,-0.0197716885319763,0.032563383992773,0.0938954638725178,0.0979681019533862,-0.0714788292811102,False
-0.0491280081329349,0.0094641015993339,0.0617241438131106,-0.0247451319324645,0.0546466787101827,0.0998169275886492,False
0.0176446283175897,-0.0931728286515516,0.0501852352221127,0.0085877401309382,0.0824455407569407,0.0607219850037937,True
0.0626289665180163,0.0212279576327352,-0.0948357673143681,0.0738852934079022,-0.0243872347858034,0.0119454530188577,False
0.0561498944762539,-0.013380071102685,-0.0253962304761542,-0.0915191041054241,0.071311986249419,0.0037306126281843,False
0.0092933402364076,-0.088629467165889,0.0132101900965493,0.0395437278172965,0.0466364343936469,-0.0841334320848134,False
0.0480988837098902,-0.0965695536634521,0.0119835909039243,0.026890957296265,-0.0169059575989902,-0.0672122273291896,False
-0.0472445962126547,0.0308076109302216,0.0196936433495133,0.0437316276944378,-0.006687453038269,0.0540343870708942,False
0.0559598434371293,0.0622105860861657,-0.0178174674631937,0.0032420741056803,0.0215903557407012,0.0663721047204409,False
0.0036966475670873,-0.0070245134959872,-0.0938440205631056,-0.0534679396417607,0.0044294972371439,0.0520001961087148,False
-0.0149346966582334,-0.0771355086790061,-0.016725531278419,-0.0515195782439009,-0.075121299072293,-0.0517469737819981,False
-0.041731347921555,0.0515634593799138,-0.0172318722426652,0.0619892914632719,-0.0993021357486871,0.0702846753758379,False
